usage_date,contract_id,contract_version,racks_used,ingested_at
2024-12-22,104,2,6,2026-01-21 02:36:47.083434
2024-12-23,104,2,5,2026-01-21 02:36:47.083434
2024-12-24,104,2,5,2026-01-21 02:36:47.083434
2024-12-25,104,2,6,2026-01-21 02:36:47.083434
2024-12-26,104,2,4,2026-01-21 02:36:47.083434
2024-12-27,104,2,5,2026-01-21 02:36:47.083434
2024-12-28,104,2,6,2026-01-21 02:36:47.083434
2024-12-29,104,2,6,2026-01-21 02:36:47.083434
2024-12-30,104,2,4,2026-01-21 02:36:47.083434
2024-12-31,104,2,4,2026-01-21 02:36:47.083434
2023-01-01,105,1,6,2026-01-21 02:36:47.083434
2023-01-02,105,1,4,2026-01-21 02:36:47.083434
2023-01-03,105,1,4,2026-01-21 02:36:47.083434
2023-01-04,105,1,5,2026-01-21 02:36:47.083434
2023-01-05,105,1,5,2026-01-21 02:36:47.083434
2023-01-06,105,1,5,2026-01-21 02:36:47.083434
2023-01-07,105,1,6,2026-01-21 02:36:47.083434
2023-01-08,105,1,6,2026-01-21 02:36:47.083434
2023-01-09,105,1,4,2026-01-21 02:36:47.083434
2023-01-10,105,1,6,2026-01-21 02:36:47.083434
2023-01-11,105,1,5,2026-01-21 02:36:47.083434
2023-01-12,105,1,5,2026-01-21 02:36:47.083434
2023-01-13,105,1,4,2026-01-21 02:36:47.083434
2023-01-14,105,1,6,2026-01-21 02:36:47.083434
2023-01-15,105,1,6,2026-01-21 02:36:47.083434
2023-01-16,105,1,4,2026-01-21 02:36:47.083434
2023-01-17,105,1,6,2026-01-21 02:36:47.083434
2023-01-18,105,1,4,2026-01-21 02:36:47.083434
2023-01-19,105,1,4,2026-01-21 02:36:47.083434
2023-01-20,105,1,4,2026-01-21 02:36:47.083434
2023-01-21,105,1,4,2026-01-21 02:36:47.083434
2023-01-22,105,1,6,2026-01-21 02:36:47.083434
2023-01-23,105,1,6,2026-01-21 02:36:47.083434
2023-01-24,105,1,5,2026-01-21 02:36:47.083434
2023-01-25,105,1,5,2026-01-21 02:36:47.083434
2023-01-26,105,1,4,2026-01-21 02:36:47.083434
2023-01-27,105,1,4,2026-01-21 02:36:47.083434
2023-01-28,105,1,4,2026-01-21 02:36:47.083434
2023-01-29,105,1,5,2026-01-21 02:36:47.083434
2023-01-30,105,1,6,2026-01-21 02:36:47.083434
2023-01-31,105,1,6,2026-01-21 02:36:47.084433
2023-02-01,105,1,4,2026-01-21 02:36:47.084433
2023-02-02,105,1,4,2026-01-21 02:36:47.084433
2023-02-03,105,1,4,2026-01-21 02:36:47.084433
2023-02-04,105,1,5,2026-01-21 02:36:47.084433
2023-02-05,105,1,4,2026-01-21 02:36:47.084433
2023-02-06,105,1,6,2026-01-21 02:36:47.084433
2023-02-07,105,1,5,2026-01-21 02:36:47.084433
2023-02-08,105,1,5,2026-01-21 02:36:47.084433
2023-02-09,105,1,6,2026-01-21 02:36:47.084433
2023-02-10,105,1,5,2026-01-21 02:36:47.084433
2023-02-11,105,1,4,2026-01-21 02:36:47.084433
2023-02-12,105,1,5,2026-01-21 02:36:47.084433
2023-02-13,105,1,5,2026-01-21 02:36:47.084433
2023-02-14,105,1,6,2026-01-21 02:36:47.084433
2023-02-15,105,1,4,2026-01-21 02:36:47.084433
2023-02-16,105,1,5,2026-01-21 02:36:47.084433
2023-02-17,105,1,6,2026-01-21 02:36:47.084433
2023-02-18,105,1,4,2026-01-21 02:36:47.084433
2023-02-19,105,1,5,2026-01-21 02:36:47.084433
2023-02-20,105,1,6,2026-01-21 02:36:47.084433
2023-02-21,105,1,5,2026-01-21 02:36:47.084433
2023-02-22,105,1,5,2026-01-21 02:36:47.084433
2023-02-23,105,1,5,2026-01-21 02:36:47.084433
2023-02-24,105,1,4,2026-01-21 02:36:47.084433
2023-02-25,105,1,5,2026-01-21 02:36:47.084433
2023-02-26,105,1,6,2026-01-21 02:36:47.084433
2023-02-27,105,1,6,2026-01-21 02:36:47.084433
2023-02-28,105,1,4,2026-01-21 02:36:47.084433
2023-03-01,105,1,4,2026-01-21 02:36:47.084433
2023-03-02,105,1,4,2026-01-21 02:36:47.084433
2023-03-03,105,1,4,2026-01-21 02:36:47.084433
2023-03-04,105,1,5,2026-01-21 02:36:47.084433
2023-03-05,105,1,4,2026-01-21 02:36:47.084433
2023-03-06,105,1,5,2026-01-21 02:36:47.084433
2023-03-07,105,1,6,2026-01-21 02:36:47.084433
2023-03-08,105,1,5,2026-01-21 02:36:47.084433
2023-03-09,105,1,4,2026-01-21 02:36:47.084433
2023-03-10,105,1,6,2026-01-21 02:36:47.084433
2023-03-11,105,1,5,2026-01-21 02:36:47.084433
2023-03-12,105,1,6,2026-01-21 02:36:47.084433
2023-03-13,105,1,5,2026-01-21 02:36:47.084433
2023-03-14,105,1,4,2026-01-21 02:36:47.084433
2023-03-15,105,1,4,2026-01-21 02:36:47.084433
2023-03-16,105,1,4,2026-01-21 02:36:47.084433
2023-03-17,105,1,5,2026-01-21 02:36:47.084433
2023-03-18,105,1,6,2026-01-21 02:36:47.084433
2023-03-19,105,1,4,2026-01-21 02:36:47.084433
2023-03-20,105,1,5,2026-01-21 02:36:47.084433
2023-03-21,105,1,6,2026-01-21 02:36:47.084433
2023-03-22,105,1,5,2026-01-21 02:36:47.084433
2023-03-23,105,1,6,2026-01-21 02:36:47.084433
2023-03-24,105,1,4,2026-01-21 02:36:47.084433
2023-03-25,105,1,5,2026-01-21 02:36:47.084433
2023-03-26,105,1,6,2026-01-21 02:36:47.084433
2023-03-27,105,1,4,2026-01-21 02:36:47.084433
2023-03-28,105,1,4,2026-01-21 02:36:47.084433
2023-03-29,105,1,5,2026-01-21 02:36:47.084433
2023-03-30,105,1,4,2026-01-21 02:36:47.084433
2023-03-31,105,1,5,2026-01-21 02:36:47.084433
2023-04-01,105,1,5,2026-01-21 02:36:47.084433
2023-04-02,105,1,4,2026-01-21 02:36:47.084433
2023-04-03,105,1,4,2026-01-21 02:36:47.084433
2023-04-04,105,1,4,2026-01-21 02:36:47.084433
2023-04-05,105,1,6,2026-01-21 02:36:47.084433
2023-04-06,105,1,4,2026-01-21 02:36:47.084433
2023-04-07,105,1,4,2026-01-21 02:36:47.084433
2023-04-08,105,1,4,2026-01-21 02:36:47.084433
2023-04-09,105,1,5,2026-01-21 02:36:47.084433
2023-04-10,105,1,4,2026-01-21 02:36:47.084433
2023-04-11,105,1,5,2026-01-21 02:36:47.084433
2023-04-12,105,1,5,2026-01-21 02:36:47.084433
2023-04-13,105,1,4,2026-01-21 02:36:47.084433
2023-04-14,105,1,5,2026-01-21 02:36:47.084433
2023-04-15,105,1,5,2026-01-21 02:36:47.084433
2023-04-16,105,1,5,2026-01-21 02:36:47.084433
2023-04-17,105,1,4,2026-01-21 02:36:47.084433
2023-04-18,105,1,4,2026-01-21 02:36:47.084433
2023-04-19,105,1,6,2026-01-21 02:36:47.084433
2023-04-20,105,1,4,2026-01-21 02:36:47.084433
2023-04-21,105,1,5,2026-01-21 02:36:47.084433
2023-04-22,105,1,5,2026-01-21 02:36:47.084433
2023-04-23,105,1,5,2026-01-21 02:36:47.084433
2023-04-24,105,1,6,2026-01-21 02:36:47.084433
2023-04-25,105,1,5,2026-01-21 02:36:47.084433
2023-04-26,105,1,5,2026-01-21 02:36:47.084433
2023-04-27,105,1,4,2026-01-21 02:36:47.084433
2023-04-28,105,1,4,2026-01-21 02:36:47.084433
2023-04-29,105,1,4,2026-01-21 02:36:47.084433
2023-04-30,105,1,4,2026-01-21 02:36:47.084433
2023-05-01,105,1,4,2026-01-21 02:36:47.084433
2023-05-02,105,1,4,2026-01-21 02:36:47.084433
2023-05-03,105,1,6,2026-01-21 02:36:47.084433
2023-05-04,105,1,4,2026-01-21 02:36:47.084433
2023-05-05,105,1,4,2026-01-21 02:36:47.084433
2023-05-06,105,1,4,2026-01-21 02:36:47.084433
2023-05-07,105,1,4,2026-01-21 02:36:47.084433
2023-05-08,105,1,6,2026-01-21 02:36:47.084433
2023-05-09,105,1,5,2026-01-21 02:36:47.084433
2023-05-10,105,1,5,2026-01-21 02:36:47.084433
2023-05-11,105,1,5,2026-01-21 02:36:47.084433
2023-05-12,105,1,6,2026-01-21 02:36:47.084433
2023-05-13,105,1,5,2026-01-21 02:36:47.084433
2023-05-14,105,1,5,2026-01-21 02:36:47.084433
2023-05-15,105,1,5,2026-01-21 02:36:47.084433
2023-05-16,105,1,5,2026-01-21 02:36:47.084433
2023-05-17,105,1,5,2026-01-21 02:36:47.084433
2023-05-18,105,1,5,2026-01-21 02:36:47.084433
2023-05-19,105,1,4,2026-01-21 02:36:47.084433
2023-05-20,105,1,4,2026-01-21 02:36:47.084433
2023-05-21,105,1,6,2026-01-21 02:36:47.084433
2023-05-22,105,1,4,2026-01-21 02:36:47.084433
2023-05-23,105,1,5,2026-01-21 02:36:47.084433
2023-05-24,105,1,5,2026-01-21 02:36:47.084433
2023-05-25,105,1,5,2026-01-21 02:36:47.084433
2023-05-26,105,1,6,2026-01-21 02:36:47.084433
2023-05-27,105,1,6,2026-01-21 02:36:47.084433
2023-05-28,105,1,6,2026-01-21 02:36:47.084433
2023-05-29,105,1,4,2026-01-21 02:36:47.084433
2023-05-30,105,1,4,2026-01-21 02:36:47.084433
2023-05-31,105,1,5,2026-01-21 02:36:47.084433
2023-06-01,105,1,4,2026-01-21 02:36:47.084433
2023-06-02,105,1,6,2026-01-21 02:36:47.084433
2023-06-03,105,1,4,2026-01-21 02:36:47.084433
2023-06-04,105,1,6,2026-01-21 02:36:47.084433
2023-06-05,105,1,6,2026-01-21 02:36:47.084433
2023-06-06,105,1,5,2026-01-21 02:36:47.084433
2023-06-07,105,1,4,2026-01-21 02:36:47.084433
2023-06-08,105,1,4,2026-01-21 02:36:47.084433
2023-06-09,105,1,4,2026-01-21 02:36:47.084433
2023-06-10,105,1,5,2026-01-21 02:36:47.084433
2023-06-11,105,1,6,2026-01-21 02:36:47.084433
2023-06-12,105,1,4,2026-01-21 02:36:47.084433
2023-06-13,105,1,5,2026-01-21 02:36:47.084433
2023-06-14,105,1,6,2026-01-21 02:36:47.084433
2023-06-15,105,1,5,2026-01-21 02:36:47.084433
2023-06-16,105,1,4,2026-01-21 02:36:47.084433
2023-06-17,105,1,6,2026-01-21 02:36:47.084433
2023-06-18,105,1,4,2026-01-21 02:36:47.084433
2023-06-19,105,1,5,2026-01-21 02:36:47.084433
2023-06-20,105,1,6,2026-01-21 02:36:47.084433
2023-06-21,105,1,6,2026-01-21 02:36:47.084433
2023-06-22,105,1,6,2026-01-21 02:36:47.084433
2023-06-23,105,1,4,2026-01-21 02:36:47.084433
2023-06-24,105,1,6,2026-01-21 02:36:47.084433
2023-06-25,105,1,6,2026-01-21 02:36:47.084433
2023-06-26,105,1,4,2026-01-21 02:36:47.084433
2023-06-27,105,1,4,2026-01-21 02:36:47.084433
2023-06-28,105,1,5,2026-01-21 02:36:47.084433
2023-06-29,105,1,6,2026-01-21 02:36:47.084433
2023-06-30,105,1,5,2026-01-21 02:36:47.084433
2023-07-01,105,1,6,2026-01-21 02:36:47.084433
2023-07-02,105,1,4,2026-01-21 02:36:47.084433
2023-07-03,105,1,6,2026-01-21 02:36:47.084433
2023-07-04,105,1,4,2026-01-21 02:36:47.084433
2023-07-05,105,1,6,2026-01-21 02:36:47.084433
2023-07-06,105,1,6,2026-01-21 02:36:47.084433
2023-07-07,105,1,6,2026-01-21 02:36:47.084433
2023-07-08,105,1,4,2026-01-21 02:36:47.084433
2023-07-09,105,1,5,2026-01-21 02:36:47.084433
2023-07-10,105,1,5,2026-01-21 02:36:47.084433
2023-07-11,105,1,4,2026-01-21 02:36:47.084433
2023-07-12,105,1,5,2026-01-21 02:36:47.084433
2023-07-13,105,1,5,2026-01-21 02:36:47.084433
2023-07-14,105,1,4,2026-01-21 02:36:47.084433
2023-07-15,105,1,4,2026-01-21 02:36:47.084433
2023-07-16,105,1,6,2026-01-21 02:36:47.084433
2023-07-17,105,1,4,2026-01-21 02:36:47.084433
2023-07-18,105,1,6,2026-01-21 02:36:47.084433
2023-07-19,105,1,6,2026-01-21 02:36:47.084433
2023-07-20,105,1,5,2026-01-21 02:36:47.084433
2023-07-21,105,1,6,2026-01-21 02:36:47.084433
2023-07-22,105,1,5,2026-01-21 02:36:47.084433
2023-07-23,105,1,6,2026-01-21 02:36:47.084433
2023-07-24,105,1,6,2026-01-21 02:36:47.084433
2023-07-25,105,1,6,2026-01-21 02:36:47.084433
2023-07-26,105,1,6,2026-01-21 02:36:47.085936
2023-07-27,105,1,4,2026-01-21 02:36:47.085936
2023-07-28,105,1,6,2026-01-21 02:36:47.085936
2023-07-29,105,1,5,2026-01-21 02:36:47.085936
2023-07-30,105,1,6,2026-01-21 02:36:47.085936
2023-07-31,105,1,5,2026-01-21 02:36:47.085936
2023-08-01,105,1,6,2026-01-21 02:36:47.085936
2023-08-02,105,1,4,2026-01-21 02:36:47.085936
2023-08-03,105,1,5,2026-01-21 02:36:47.085936
2023-08-04,105,1,5,2026-01-21 02:36:47.085936
2023-08-05,105,1,6,2026-01-21 02:36:47.085936
2023-08-06,105,1,6,2026-01-21 02:36:47.085936
2023-08-07,105,1,4,2026-01-21 02:36:47.085936
2023-08-08,105,1,4,2026-01-21 02:36:47.085936
2023-08-09,105,1,4,2026-01-21 02:36:47.085936
2023-08-10,105,1,4,2026-01-21 02:36:47.085936
2023-08-11,105,1,6,2026-01-21 02:36:47.085936
2023-08-12,105,1,6,2026-01-21 02:36:47.085936
2023-08-13,105,1,4,2026-01-21 02:36:47.085936
2023-08-14,105,1,5,2026-01-21 02:36:47.085936
2023-08-15,105,1,6,2026-01-21 02:36:47.085936
2023-08-16,105,1,5,2026-01-21 02:36:47.085936
2023-08-17,105,1,6,2026-01-21 02:36:47.085936
2023-08-18,105,1,6,2026-01-21 02:36:47.085936
2023-08-19,105,1,4,2026-01-21 02:36:47.085936
2023-08-20,105,1,6,2026-01-21 02:36:47.085936
2023-08-21,105,1,6,2026-01-21 02:36:47.085936
2023-08-22,105,1,4,2026-01-21 02:36:47.085936
2023-08-23,105,1,4,2026-01-21 02:36:47.085936
2023-08-24,105,1,5,2026-01-21 02:36:47.085936
2023-08-25,105,1,4,2026-01-21 02:36:47.085936
2023-08-26,105,1,4,2026-01-21 02:36:47.085936
2023-08-27,105,1,6,2026-01-21 02:36:47.085936
2023-08-28,105,1,5,2026-01-21 02:36:47.085936
2023-08-29,105,1,5,2026-01-21 02:36:47.085936
2023-08-30,105,1,5,2026-01-21 02:36:47.085936
2023-08-31,105,1,5,2026-01-21 02:36:47.085936
2023-09-01,105,1,5,2026-01-21 02:36:47.085936
2023-09-02,105,1,6,2026-01-21 02:36:47.085936
2023-09-03,105,1,6,2026-01-21 02:36:47.085936
2023-09-04,105,1,6,2026-01-21 02:36:47.085936
2023-09-05,105,1,6,2026-01-21 02:36:47.085936
2023-09-06,105,1,4,2026-01-21 02:36:47.085936
2023-09-07,105,1,5,2026-01-21 02:36:47.085936
2023-09-08,105,1,5,2026-01-21 02:36:47.085936
2023-09-09,105,1,4,2026-01-21 02:36:47.085936
2023-09-10,105,1,5,2026-01-21 02:36:47.085936
2023-09-11,105,1,6,2026-01-21 02:36:47.085936
2023-09-12,105,1,4,2026-01-21 02:36:47.085936
2023-09-13,105,1,6,2026-01-21 02:36:47.085936
2023-09-14,105,1,5,2026-01-21 02:36:47.085936
2023-09-15,105,1,6,2026-01-21 02:36:47.085936
2023-09-16,105,1,5,2026-01-21 02:36:47.085936
2023-09-17,105,1,6,2026-01-21 02:36:47.085936
2023-09-18,105,1,5,2026-01-21 02:36:47.085936
2023-09-19,105,1,6,2026-01-21 02:36:47.085936
2023-09-20,105,1,5,2026-01-21 02:36:47.085936
2023-09-21,105,1,5,2026-01-21 02:36:47.085936
2023-09-22,105,1,5,2026-01-21 02:36:47.085936
2023-09-23,105,1,5,2026-01-21 02:36:47.085936
2023-09-24,105,1,6,2026-01-21 02:36:47.085936
2023-09-25,105,1,6,2026-01-21 02:36:47.085936
2023-09-26,105,1,4,2026-01-21 02:36:47.085936
2023-09-27,105,1,5,2026-01-21 02:36:47.085936
2023-09-28,105,1,4,2026-01-21 02:36:47.085936
2023-09-29,105,1,6,2026-01-21 02:36:47.085936
2023-09-30,105,1,5,2026-01-21 02:36:47.085936
2023-10-01,105,1,5,2026-01-21 02:36:47.085936
2023-10-02,105,1,4,2026-01-21 02:36:47.085936
2023-10-03,105,1,5,2026-01-21 02:36:47.085936
2023-10-04,105,1,5,2026-01-21 02:36:47.085936
2023-10-05,105,1,4,2026-01-21 02:36:47.085936
2023-10-06,105,1,6,2026-01-21 02:36:47.085936
2023-10-07,105,1,6,2026-01-21 02:36:47.085936
2023-10-08,105,1,5,2026-01-21 02:36:47.085936
2023-10-09,105,1,5,2026-01-21 02:36:47.085936
2023-10-10,105,1,5,2026-01-21 02:36:47.085936
2023-10-11,105,1,5,2026-01-21 02:36:47.085936
2023-10-12,105,1,4,2026-01-21 02:36:47.085936
2023-10-13,105,1,4,2026-01-21 02:36:47.085936
2023-10-14,105,1,5,2026-01-21 02:36:47.085936
2023-10-15,105,1,4,2026-01-21 02:36:47.085936
2023-10-16,105,1,4,2026-01-21 02:36:47.085936
2023-10-17,105,1,5,2026-01-21 02:36:47.085936
2023-10-18,105,1,6,2026-01-21 02:36:47.085936
2023-10-19,105,1,5,2026-01-21 02:36:47.085936
2023-10-20,105,1,5,2026-01-21 02:36:47.085936
2023-10-21,105,1,5,2026-01-21 02:36:47.085936
2023-10-22,105,1,6,2026-01-21 02:36:47.085936
2023-10-23,105,1,5,2026-01-21 02:36:47.085936
2023-10-24,105,1,6,2026-01-21 02:36:47.085936
2023-10-25,105,1,4,2026-01-21 02:36:47.085936
2023-10-26,105,1,4,2026-01-21 02:36:47.085936
2023-10-27,105,1,5,2026-01-21 02:36:47.085936
2023-10-28,105,1,5,2026-01-21 02:36:47.085936
2023-10-29,105,1,6,2026-01-21 02:36:47.085936
2023-10-30,105,1,4,2026-01-21 02:36:47.085936
2023-10-31,105,1,5,2026-01-21 02:36:47.085936
2023-11-01,105,1,5,2026-01-21 02:36:47.085936
2023-11-02,105,1,5,2026-01-21 02:36:47.085936
2023-11-03,105,1,6,2026-01-21 02:36:47.085936
2023-11-04,105,1,4,2026-01-21 02:36:47.085936
2023-11-05,105,1,4,2026-01-21 02:36:47.085936
2023-11-06,105,1,5,2026-01-21 02:36:47.085936
2023-11-07,105,1,4,2026-01-21 02:36:47.085936
2023-11-08,105,1,4,2026-01-21 02:36:47.085936
2023-11-09,105,1,5,2026-01-21 02:36:47.085936
2023-11-10,105,1,4,2026-01-21 02:36:47.085936
2023-11-11,105,1,6,2026-01-21 02:36:47.085936
2023-11-12,105,1,4,2026-01-21 02:36:47.085936
2023-11-13,105,1,4,2026-01-21 02:36:47.085936
2023-11-14,105,1,5,2026-01-21 02:36:47.085936
2023-11-15,105,1,6,2026-01-21 02:36:47.085936
2023-11-16,105,1,4,2026-01-21 02:36:47.085936
2023-11-17,105,1,5,2026-01-21 02:36:47.085936
2023-11-18,105,1,4,2026-01-21 02:36:47.085936
2023-11-19,105,1,4,2026-01-21 02:36:47.086942
2023-11-20,105,1,6,2026-01-21 02:36:47.086942
2023-11-21,105,1,6,2026-01-21 02:36:47.086942
2023-11-22,105,1,6,2026-01-21 02:36:47.086942
2023-11-23,105,1,6,2026-01-21 02:36:47.086942
2023-11-24,105,1,5,2026-01-21 02:36:47.086942
2023-11-25,105,1,5,2026-01-21 02:36:47.086942
2023-11-26,105,1,4,2026-01-21 02:36:47.086942
2023-11-27,105,1,5,2026-01-21 02:36:47.086942
2023-11-28,105,1,5,2026-01-21 02:36:47.086942
2023-11-29,105,1,5,2026-01-21 02:36:47.086942
2023-11-30,105,1,6,2026-01-21 02:36:47.086942
2023-12-01,105,1,6,2026-01-21 02:36:47.086942
2023-12-02,105,1,6,2026-01-21 02:36:47.086942
2023-12-03,105,1,4,2026-01-21 02:36:47.086942
2023-12-04,105,1,5,2026-01-21 02:36:47.086942
2023-12-05,105,1,4,2026-01-21 02:36:47.086942
2023-12-06,105,1,4,2026-01-21 02:36:47.086942
2023-12-07,105,1,4,2026-01-21 02:36:47.086942
2023-12-08,105,1,6,2026-01-21 02:36:47.086942
2023-12-09,105,1,6,2026-01-21 02:36:47.086942
2023-12-10,105,1,4,2026-01-21 02:36:47.086942
2023-12-11,105,1,6,2026-01-21 02:36:47.086942
2023-12-12,105,1,6,2026-01-21 02:36:47.086942
2023-12-13,105,1,4,2026-01-21 02:36:47.086942
2023-12-14,105,1,6,2026-01-21 02:36:47.086942
2023-12-15,105,1,6,2026-01-21 02:36:47.086942
2023-12-16,105,1,4,2026-01-21 02:36:47.086942
2023-12-17,105,1,5,2026-01-21 02:36:47.086942
2023-12-18,105,1,5,2026-01-21 02:36:47.086942
2023-12-19,105,1,6,2026-01-21 02:36:47.086942
2023-12-20,105,1,4,2026-01-21 02:36:47.086942
2023-12-21,105,1,4,2026-01-21 02:36:47.086942
2023-12-22,105,1,4,2026-01-21 02:36:47.086942
2023-12-23,105,1,6,2026-01-21 02:36:47.086942
2023-12-24,105,1,5,2026-01-21 02:36:47.086942
2023-12-25,105,1,5,2026-01-21 02:36:47.086942
2023-12-26,105,1,6,2026-01-21 02:36:47.086942
2023-12-27,105,1,6,2026-01-21 02:36:47.086942
2023-12-28,105,1,6,2026-01-21 02:36:47.086942
2023-12-29,105,1,6,2026-01-21 02:36:47.086942
2023-12-30,105,1,4,2026-01-21 02:36:47.086942
2023-12-31,105,1,6,2026-01-21 02:36:47.086942
2024-01-01,105,1,5,2026-01-21 02:36:47.086942
2024-01-02,105,1,4,2026-01-21 02:36:47.086942
2024-01-03,105,1,6,2026-01-21 02:36:47.086942
2024-01-04,105,1,4,2026-01-21 02:36:47.086942
2024-01-05,105,1,5,2026-01-21 02:36:47.086942
2024-01-06,105,1,5,2026-01-21 02:36:47.086942
2024-01-07,105,1,6,2026-01-21 02:36:47.086942
2024-01-08,105,1,6,2026-01-21 02:36:47.086942
2024-01-09,105,1,6,2026-01-21 02:36:47.086942
2024-01-10,105,1,5,2026-01-21 02:36:47.086942
2024-01-11,105,1,5,2026-01-21 02:36:47.086942
2024-01-12,105,1,4,2026-01-21 02:36:47.086942
2024-01-13,105,1,6,2026-01-21 02:36:47.086942
2024-01-14,105,1,4,2026-01-21 02:36:47.086942
2024-01-15,105,1,5,2026-01-21 02:36:47.086942
2024-01-16,105,1,5,2026-01-21 02:36:47.086942
2024-01-17,105,1,6,2026-01-21 02:36:47.086942
2024-01-18,105,1,6,2026-01-21 02:36:47.086942
2024-01-19,105,1,6,2026-01-21 02:36:47.086942
2024-01-20,105,1,4,2026-01-21 02:36:47.086942
2024-01-21,105,1,6,2026-01-21 02:36:47.086942
2024-01-22,105,1,5,2026-01-21 02:36:47.086942
2024-01-23,105,1,4,2026-01-21 02:36:47.086942
2024-01-24,105,1,5,2026-01-21 02:36:47.086942
2024-01-25,105,1,4,2026-01-21 02:36:47.086942
2024-01-26,105,1,6,2026-01-21 02:36:47.086942
2024-01-27,105,1,6,2026-01-21 02:36:47.086942
2024-01-28,105,1,4,2026-01-21 02:36:47.086942
2024-01-29,105,1,4,2026-01-21 02:36:47.086942
2024-01-30,105,1,5,2026-01-21 02:36:47.086942
2024-01-31,105,1,6,2026-01-21 02:36:47.086942
2024-02-01,105,1,4,2026-01-21 02:36:47.086942
2024-02-02,105,1,6,2026-01-21 02:36:47.086942
2024-02-03,105,1,6,2026-01-21 02:36:47.086942
2024-02-04,105,1,6,2026-01-21 02:36:47.086942
2024-02-05,105,1,5,2026-01-21 02:36:47.086942
2024-02-06,105,1,4,2026-01-21 02:36:47.086942
2024-02-07,105,1,4,2026-01-21 02:36:47.086942
2024-02-08,105,1,6,2026-01-21 02:36:47.086942
2024-02-09,105,1,6,2026-01-21 02:36:47.086942
2024-02-10,105,1,5,2026-01-21 02:36:47.086942
2024-02-11,105,1,6,2026-01-21 02:36:47.086942
2024-02-12,105,1,6,2026-01-21 02:36:47.086942
2024-02-13,105,1,5,2026-01-21 02:36:47.086942
2024-02-14,105,1,4,2026-01-21 02:36:47.086942
2024-02-15,105,1,4,2026-01-21 02:36:47.086942
2024-02-16,105,1,6,2026-01-21 02:36:47.086942
2024-02-17,105,1,4,2026-01-21 02:36:47.086942
2024-02-18,105,1,6,2026-01-21 02:36:47.086942
2024-02-19,105,1,4,2026-01-21 02:36:47.086942
2024-02-20,105,1,5,2026-01-21 02:36:47.086942
2024-02-21,105,1,5,2026-01-21 02:36:47.086942
2024-02-22,105,1,5,2026-01-21 02:36:47.086942
2024-02-23,105,1,4,2026-01-21 02:36:47.086942
2024-02-24,105,1,4,2026-01-21 02:36:47.086942
2024-02-25,105,1,4,2026-01-21 02:36:47.086942
2024-02-26,105,1,4,2026-01-21 02:36:47.086942
2024-02-27,105,1,4,2026-01-21 02:36:47.086942
2024-02-28,105,1,4,2026-01-21 02:36:47.086942
2024-02-29,105,1,4,2026-01-21 02:36:47.086942
2024-03-01,105,1,5,2026-01-21 02:36:47.086942
2024-03-02,105,1,5,2026-01-21 02:36:47.086942
2024-03-03,105,1,4,2026-01-21 02:36:47.086942
2024-03-04,105,1,4,2026-01-21 02:36:47.086942
2024-03-05,105,1,5,2026-01-21 02:36:47.086942
2024-03-06,105,1,5,2026-01-21 02:36:47.086942
2024-03-07,105,1,5,2026-01-21 02:36:47.086942
2024-03-08,105,1,5,2026-01-21 02:36:47.086942
2024-03-09,105,1,5,2026-01-21 02:36:47.086942
2024-03-10,105,1,5,2026-01-21 02:36:47.086942
2024-03-11,105,1,4,2026-01-21 02:36:47.086942
2024-03-12,105,1,4,2026-01-21 02:36:47.086942
2024-03-13,105,1,5,2026-01-21 02:36:47.086942
2024-03-14,105,1,5,2026-01-21 02:36:47.086942
2024-03-15,105,1,6,2026-01-21 02:36:47.086942
2024-03-16,105,1,6,2026-01-21 02:36:47.086942
2024-03-17,105,1,4,2026-01-21 02:36:47.086942
2024-03-18,105,1,4,2026-01-21 02:36:47.087957
2024-03-19,105,1,4,2026-01-21 02:36:47.087957
2024-03-20,105,1,4,2026-01-21 02:36:47.087957
2024-03-21,105,1,4,2026-01-21 02:36:47.087957
2024-03-22,105,1,5,2026-01-21 02:36:47.087957
2024-03-23,105,1,4,2026-01-21 02:36:47.087957
2024-03-24,105,1,4,2026-01-21 02:36:47.087957
2024-03-25,105,1,4,2026-01-21 02:36:47.087957
2024-03-26,105,1,4,2026-01-21 02:36:47.087957
2024-03-27,105,1,5,2026-01-21 02:36:47.087957
2024-03-28,105,1,4,2026-01-21 02:36:47.087957
2024-03-29,105,1,4,2026-01-21 02:36:47.087957
2024-03-30,105,1,4,2026-01-21 02:36:47.087957
2024-03-31,105,1,6,2026-01-21 02:36:47.087957
2024-04-01,105,1,4,2026-01-21 02:36:47.087957
2024-04-02,105,1,4,2026-01-21 02:36:47.087957
2024-04-03,105,1,4,2026-01-21 02:36:47.087957
2024-04-04,105,1,4,2026-01-21 02:36:47.087957
2024-04-05,105,1,4,2026-01-21 02:36:47.087957
2024-04-06,105,1,5,2026-01-21 02:36:47.087957
2024-04-07,105,1,6,2026-01-21 02:36:47.087957
2024-04-08,105,1,5,2026-01-21 02:36:47.087957
2024-04-09,105,1,4,2026-01-21 02:36:47.087957
2024-04-10,105,1,4,2026-01-21 02:36:47.087957
2024-04-11,105,1,5,2026-01-21 02:36:47.087957
2024-04-12,105,1,6,2026-01-21 02:36:47.087957
2024-04-13,105,1,4,2026-01-21 02:36:47.087957
2024-04-14,105,1,5,2026-01-21 02:36:47.087957
2024-04-15,105,1,5,2026-01-21 02:36:47.087957
