reading_date,contract_id,contract_version,used_kw,reading_status,ingested_at
2023-09-20,105,1,25.25,on_time,2026-01-21 02:36:43.556949
2023-09-21,105,1,18.6,on_time,2026-01-21 02:36:43.556949
2023-09-22,105,1,20.92,on_time,2026-01-21 02:36:43.556949
2023-09-23,105,1,25.55,on_time,2026-01-21 02:36:43.556949
2023-09-24,105,1,23.24,on_time,2026-01-21 02:36:43.556949
2023-09-25,105,1,23.68,estimated,2026-01-21 02:36:43.556949
2023-09-26,105,1,16.43,on_time,2026-01-21 02:36:43.556949
2023-09-27,105,1,25.99,on_time,2026-01-21 02:36:43.557949
2023-09-28,105,1,15.44,late,2026-01-21 02:36:43.557949
2023-09-29,105,1,21.24,on_time,2026-01-21 02:36:43.557949
2023-09-30,105,1,21.98,estimated,2026-01-21 02:36:43.557949
2023-10-01,105,1,16.63,on_time,2026-01-21 02:36:43.557949
2023-10-02,105,2,14.34,on_time,2026-01-21 02:36:43.557949
2023-10-03,105,1,22.65,on_time,2026-01-21 02:36:43.557949
2023-10-04,105,2,17.19,on_time,2026-01-21 02:36:43.557949
2023-10-05,105,1,25.98,on_time,2026-01-21 02:36:43.557949
2023-10-06,105,1,20.62,on_time,2026-01-21 02:36:43.557949
2023-10-07,105,1,11.48,on_time,2026-01-21 02:36:43.557949
2023-10-08,105,1,17.22,on_time,2026-01-21 02:36:43.557949
2023-10-09,105,1,12.04,on_time,2026-01-21 02:36:43.557949
2023-10-10,105,1,9.84,on_time,2026-01-21 02:36:43.557949
2023-10-11,105,1,13.64,on_time,2026-01-21 02:36:43.557949
2023-10-12,105,1,11.26,on_time,2026-01-21 02:36:43.557949
2023-10-13,105,1,24.27,on_time,2026-01-21 02:36:43.557949
2023-10-14,105,2,24.67,on_time,2026-01-21 02:36:43.557949
2023-10-15,105,1,22.67,late,2026-01-21 02:36:43.557949
2023-10-16,105,1,9.95,on_time,2026-01-21 02:36:43.557949
2023-10-17,105,1,22.53,on_time,2026-01-21 02:36:43.557949
2023-10-18,105,1,16.43,on_time,2026-01-21 02:36:43.557949
2023-10-19,105,1,25.24,on_time,2026-01-21 02:36:43.557949
2023-10-20,105,1,23.24,late,2026-01-21 02:36:43.557949
2023-10-21,105,1,9.91,on_time,2026-01-21 02:36:43.557949
2023-10-22,105,1,24.0,on_time,2026-01-21 02:36:43.557949
2023-10-23,105,1,15.94,on_time,2026-01-21 02:36:43.557949
2023-10-24,105,1,9.09,on_time,2026-01-21 02:36:43.557949
2023-10-25,105,1,20.9,on_time,2026-01-21 02:36:43.557949
2023-10-26,105,1,11.49,on_time,2026-01-21 02:36:43.557949
2023-10-27,105,1,21.26,on_time,2026-01-21 02:36:43.557949
2023-10-28,105,1,27.34,on_time,2026-01-21 02:36:43.557949
2023-10-29,105,1,11.05,late,2026-01-21 02:36:43.557949
2023-10-30,105,1,16.88,on_time,2026-01-21 02:36:43.557949
2023-10-31,105,1,19.84,on_time,2026-01-21 02:36:43.557949
2023-11-01,105,1,27.38,on_time,2026-01-21 02:36:43.557949
2023-11-02,105,1,24.67,on_time,2026-01-21 02:36:43.557949
2023-11-03,105,1,16.19,on_time,2026-01-21 02:36:43.557949
2023-11-04,105,1,13.41,late,2026-01-21 02:36:43.557949
2023-11-05,105,1,14.19,on_time,2026-01-21 02:36:43.557949
2023-11-06,105,1,9.2,on_time,2026-01-21 02:36:43.557949
2023-11-07,105,1,18.98,late,2026-01-21 02:36:43.557949
2023-11-08,105,1,13.6,on_time,2026-01-21 02:36:43.557949
2023-11-09,105,1,19.91,on_time,2026-01-21 02:36:43.557949
2023-11-10,105,1,15.75,on_time,2026-01-21 02:36:43.557949
2023-11-11,105,1,14.6,late,2026-01-21 02:36:43.557949
2023-11-12,105,1,20.97,on_time,2026-01-21 02:36:43.557949
2023-11-13,105,1,18.73,on_time,2026-01-21 02:36:43.557949
2023-11-14,105,1,16.14,on_time,2026-01-21 02:36:43.557949
2023-11-15,105,1,12.98,on_time,2026-01-21 02:36:43.557949
2023-11-16,105,1,25.65,on_time,2026-01-21 02:36:43.557949
2023-11-17,105,1,22.38,on_time,2026-01-21 02:36:43.557949
2023-11-18,105,1,19.14,on_time,2026-01-21 02:36:43.557949
2023-11-19,105,1,22.01,on_time,2026-01-21 02:36:43.557949
2023-11-20,105,1,25.35,on_time,2026-01-21 02:36:43.557949
2023-11-21,105,1,18.85,on_time,2026-01-21 02:36:43.557949
2023-11-22,105,1,24.35,on_time,2026-01-21 02:36:43.557949
2023-11-23,105,1,15.39,on_time,2026-01-21 02:36:43.557949
2023-11-24,105,1,11.06,on_time,2026-01-21 02:36:43.557949
2023-11-25,105,1,19.83,on_time,2026-01-21 02:36:43.557949
2023-11-26,105,1,11.29,late,2026-01-21 02:36:43.557949
2023-11-27,105,1,18.6,on_time,2026-01-21 02:36:43.557949
2023-11-28,105,1,22.24,on_time,2026-01-21 02:36:43.557949
2023-11-29,105,1,17.83,on_time,2026-01-21 02:36:43.557949
2023-11-30,105,1,19.35,on_time,2026-01-21 02:36:43.557949
2023-12-01,105,2,17.51,on_time,2026-01-21 02:36:43.557949
2023-12-02,105,1,18.69,on_time,2026-01-21 02:36:43.557949
2023-12-03,105,1,12.1,on_time,2026-01-21 02:36:43.557949
2023-12-04,105,1,23.12,on_time,2026-01-21 02:36:43.557949
2023-12-05,105,1,22.79,on_time,2026-01-21 02:36:43.557949
2023-12-06,105,1,18.24,on_time,2026-01-21 02:36:43.557949
2023-12-07,105,1,25.26,on_time,2026-01-21 02:36:43.557949
2023-12-08,105,1,12.7,on_time,2026-01-21 02:36:43.557949
2023-12-09,105,1,11.71,on_time,2026-01-21 02:36:43.557949
2023-12-10,105,1,18.6,on_time,2026-01-21 02:36:43.557949
2023-12-11,105,1,21.49,on_time,2026-01-21 02:36:43.557949
2023-12-12,105,1,23.78,on_time,2026-01-21 02:36:43.557949
2023-12-13,105,1,19.76,on_time,2026-01-21 02:36:43.557949
2023-12-14,105,1,19.71,on_time,2026-01-21 02:36:43.557949
2023-12-15,105,1,17.42,on_time,2026-01-21 02:36:43.557949
2023-12-16,105,1,15.39,on_time,2026-01-21 02:36:43.557949
2023-12-17,105,1,19.74,estimated,2026-01-21 02:36:43.557949
2023-12-18,105,1,26.65,on_time,2026-01-21 02:36:43.557949
2023-12-19,105,1,12.44,on_time,2026-01-21 02:36:43.557949
2023-12-20,105,1,14.03,on_time,2026-01-21 02:36:43.557949
2023-12-21,105,1,11.44,on_time,2026-01-21 02:36:43.557949
2023-12-22,105,1,13.12,on_time,2026-01-21 02:36:43.557949
2023-12-23,105,1,26.68,on_time,2026-01-21 02:36:43.557949
2023-12-24,105,2,15.96,on_time,2026-01-21 02:36:43.557949
2023-12-25,105,1,12.39,on_time,2026-01-21 02:36:43.557949
2023-12-26,105,1,17.49,on_time,2026-01-21 02:36:43.557949
2023-12-27,105,1,26.5,on_time,2026-01-21 02:36:43.557949
2023-12-28,105,1,17.56,on_time,2026-01-21 02:36:43.557949
2023-12-29,105,1,22.74,on_time,2026-01-21 02:36:43.557949
2023-12-30,105,1,26.07,late,2026-01-21 02:36:43.557949
2023-12-31,105,1,21.84,on_time,2026-01-21 02:36:43.557949
2024-01-01,105,1,20.17,late,2026-01-21 02:36:43.557949
2024-01-02,105,1,22.68,on_time,2026-01-21 02:36:43.557949
2024-01-03,105,1,22.79,on_time,2026-01-21 02:36:43.557949
2024-01-04,105,1,16.18,on_time,2026-01-21 02:36:43.557949
2024-01-05,105,1,21.45,on_time,2026-01-21 02:36:43.557949
2024-01-06,105,1,18.52,on_time,2026-01-21 02:36:43.557949
2024-01-07,105,1,23.77,on_time,2026-01-21 02:36:43.557949
2024-01-08,105,1,9.76,on_time,2026-01-21 02:36:43.557949
2024-01-09,105,1,24.77,on_time,2026-01-21 02:36:43.557949
2024-01-10,105,1,23.29,on_time,2026-01-21 02:36:43.558949
2024-01-11,105,1,21.2,on_time,2026-01-21 02:36:43.558949
2024-01-12,105,1,16.32,on_time,2026-01-21 02:36:43.558949
2024-01-13,105,1,11.96,on_time,2026-01-21 02:36:43.558949
2024-01-14,105,1,8.78,on_time,2026-01-21 02:36:43.558949
2024-01-15,105,1,16.39,on_time,2026-01-21 02:36:43.558949
2024-01-16,105,1,27.0,on_time,2026-01-21 02:36:43.558949
2024-01-17,105,1,19.93,on_time,2026-01-21 02:36:43.558949
2024-01-18,105,1,13.7,on_time,2026-01-21 02:36:43.558949
2024-01-19,105,1,17.94,estimated,2026-01-21 02:36:43.558949
2024-01-20,105,1,26.5,on_time,2026-01-21 02:36:43.558949
2024-01-21,105,1,19.83,on_time,2026-01-21 02:36:43.558949
2024-01-22,105,1,16.36,on_time,2026-01-21 02:36:43.558949
2024-01-23,105,1,14.97,on_time,2026-01-21 02:36:43.558949
2024-01-24,105,1,17.05,late,2026-01-21 02:36:43.558949
2024-01-25,105,1,18.12,on_time,2026-01-21 02:36:43.558949
2024-01-26,105,1,22.43,on_time,2026-01-21 02:36:43.558949
2024-01-27,105,2,14.08,on_time,2026-01-21 02:36:43.558949
2024-01-28,105,1,10.72,on_time,2026-01-21 02:36:43.558949
2024-01-29,105,1,24.99,on_time,2026-01-21 02:36:43.558949
2024-01-30,105,1,24.88,on_time,2026-01-21 02:36:43.558949
2024-01-31,105,1,21.18,on_time,2026-01-21 02:36:43.558949
2024-02-01,105,1,12.03,on_time,2026-01-21 02:36:43.558949
2024-02-02,105,1,26.53,on_time,2026-01-21 02:36:43.558949
2024-02-03,105,1,22.73,on_time,2026-01-21 02:36:43.558949
2024-02-04,105,1,11.33,on_time,2026-01-21 02:36:43.558949
2024-02-05,105,1,23.29,on_time,2026-01-21 02:36:43.558949
2024-02-06,105,1,23.14,on_time,2026-01-21 02:36:43.558949
2024-02-07,105,1,22.51,on_time,2026-01-21 02:36:43.558949
2024-02-08,105,1,12.7,on_time,2026-01-21 02:36:43.558949
2024-02-09,105,1,15.12,on_time,2026-01-21 02:36:43.558949
2024-02-10,105,1,24.83,on_time,2026-01-21 02:36:43.558949
2024-02-11,105,1,23.32,on_time,2026-01-21 02:36:43.558949
2024-02-12,105,1,14.56,on_time,2026-01-21 02:36:43.558949
2024-02-13,105,1,23.32,on_time,2026-01-21 02:36:43.558949
2024-02-14,105,1,26.05,on_time,2026-01-21 02:36:43.558949
2024-02-15,105,1,21.41,on_time,2026-01-21 02:36:43.558949
2024-02-16,105,1,14.22,on_time,2026-01-21 02:36:43.558949
2024-02-17,105,1,24.36,late,2026-01-21 02:36:43.558949
2024-02-18,105,1,21.91,on_time,2026-01-21 02:36:43.558949
2024-02-19,105,1,14.91,on_time,2026-01-21 02:36:43.558949
2024-02-20,105,1,25.6,on_time,2026-01-21 02:36:43.558949
2024-02-21,105,1,24.22,on_time,2026-01-21 02:36:43.558949
2024-02-22,105,1,25.77,on_time,2026-01-21 02:36:43.558949
2024-02-23,105,1,24.2,on_time,2026-01-21 02:36:43.558949
2024-02-24,105,1,18.51,on_time,2026-01-21 02:36:43.558949
2024-02-25,105,1,15.26,late,2026-01-21 02:36:43.558949
2024-02-26,105,1,24.65,on_time,2026-01-21 02:36:43.558949
2024-02-27,105,1,18.32,on_time,2026-01-21 02:36:43.558949
2024-02-28,105,1,25.68,on_time,2026-01-21 02:36:43.558949
2024-02-29,105,1,20.26,on_time,2026-01-21 02:36:43.558949
2024-03-01,105,1,16.78,on_time,2026-01-21 02:36:43.558949
2024-03-02,105,1,23.96,on_time,2026-01-21 02:36:43.558949
2024-03-03,105,1,26.17,on_time,2026-01-21 02:36:43.558949
2024-03-04,105,1,24.39,on_time,2026-01-21 02:36:43.558949
2024-03-05,105,1,25.67,on_time,2026-01-21 02:36:43.558949
2024-03-06,105,1,11.85,on_time,2026-01-21 02:36:43.558949
2024-03-07,105,1,17.51,on_time,2026-01-21 02:36:43.558949
2024-03-08,105,1,12.37,estimated,2026-01-21 02:36:43.558949
2024-03-09,105,1,13.8,on_time,2026-01-21 02:36:43.558949
2024-03-10,105,1,25.86,on_time,2026-01-21 02:36:43.558949
2024-03-11,105,2,9.67,on_time,2026-01-21 02:36:43.558949
2024-03-12,105,1,11.18,on_time,2026-01-21 02:36:43.558949
2024-03-13,105,1,11.6,on_time,2026-01-21 02:36:43.558949
2024-03-14,105,1,21.82,on_time,2026-01-21 02:36:43.558949
2024-03-15,105,1,12.84,on_time,2026-01-21 02:36:43.558949
2024-03-16,105,1,24.16,on_time,2026-01-21 02:36:43.558949
2024-03-17,105,1,20.51,on_time,2026-01-21 02:36:43.558949
2024-03-18,105,1,22.79,on_time,2026-01-21 02:36:43.558949
2024-03-19,105,2,25.63,on_time,2026-01-21 02:36:43.558949
2024-03-20,105,1,23.58,on_time,2026-01-21 02:36:43.558949
2024-03-21,105,1,11.09,on_time,2026-01-21 02:36:43.558949
2024-03-22,105,1,17.3,on_time,2026-01-21 02:36:43.558949
2024-03-23,105,1,18.37,on_time,2026-01-21 02:36:43.558949
2024-03-24,105,1,24.59,on_time,2026-01-21 02:36:43.558949
2024-03-25,105,2,22.8,on_time,2026-01-21 02:36:43.558949
2024-03-26,105,1,16.88,on_time,2026-01-21 02:36:43.558949
2024-03-27,105,1,14.85,late,2026-01-21 02:36:43.558949
2024-03-28,105,1,16.29,on_time,2026-01-21 02:36:43.558949
2024-03-29,105,1,18.8,on_time,2026-01-21 02:36:43.558949
2024-03-30,105,1,16.33,late,2026-01-21 02:36:43.558949
2024-03-31,105,1,17.35,on_time,2026-01-21 02:36:43.558949
2024-04-01,105,1,26.87,on_time,2026-01-21 02:36:43.558949
2024-04-02,105,1,16.44,on_time,2026-01-21 02:36:43.558949
2024-04-03,105,2,17.16,on_time,2026-01-21 02:36:43.558949
2024-04-04,105,1,11.3,on_time,2026-01-21 02:36:43.558949
2024-04-05,105,1,25.94,on_time,2026-01-21 02:36:43.558949
2024-04-06,105,1,13.78,on_time,2026-01-21 02:36:43.558949
2024-04-07,105,1,20.75,on_time,2026-01-21 02:36:43.558949
2024-04-08,105,1,19.86,on_time,2026-01-21 02:36:43.558949
2024-04-09,105,1,12.31,on_time,2026-01-21 02:36:43.558949
2024-04-10,105,1,11.43,on_time,2026-01-21 02:36:43.558949
2024-04-11,105,1,12.23,on_time,2026-01-21 02:36:43.558949
2024-04-12,105,1,13.06,on_time,2026-01-21 02:36:43.558949
2024-04-13,105,1,11.58,on_time,2026-01-21 02:36:43.558949
2024-04-14,105,1,17.34,on_time,2026-01-21 02:36:43.558949
2024-04-15,105,1,17.19,late,2026-01-21 02:36:43.558949
2024-04-16,105,1,16.88,on_time,2026-01-21 02:36:43.558949
2024-04-17,105,1,16.73,on_time,2026-01-21 02:36:43.558949
2024-04-18,105,1,19.6,on_time,2026-01-21 02:36:43.558949
2024-04-19,105,1,9.96,on_time,2026-01-21 02:36:43.558949
2024-04-20,105,1,26.35,on_time,2026-01-21 02:36:43.558949
2024-04-21,105,1,23.93,late,2026-01-21 02:36:43.558949
2024-04-22,105,1,22.0,on_time,2026-01-21 02:36:43.558949
2024-04-23,105,1,16.27,on_time,2026-01-21 02:36:43.558949
2024-04-24,105,1,20.26,estimated,2026-01-21 02:36:43.558949
2024-04-25,105,1,24.3,on_time,2026-01-21 02:36:43.559946
2024-04-26,105,1,11.6,late,2026-01-21 02:36:43.559946
2024-04-27,105,1,18.61,on_time,2026-01-21 02:36:43.559946
2024-04-28,105,1,17.83,late,2026-01-21 02:36:43.559946
2024-04-29,105,1,26.69,on_time,2026-01-21 02:36:43.559946
2024-04-30,105,1,10.69,on_time,2026-01-21 02:36:43.559946
2024-05-01,105,1,10.11,on_time,2026-01-21 02:36:43.559946
2024-05-02,105,1,24.68,on_time,2026-01-21 02:36:43.559946
2024-05-03,105,1,14.24,on_time,2026-01-21 02:36:43.559946
2024-05-04,105,1,18.32,on_time,2026-01-21 02:36:43.559946
2024-05-05,105,1,14.57,on_time,2026-01-21 02:36:43.559946
2024-05-06,105,1,20.98,on_time,2026-01-21 02:36:43.559946
2024-05-07,105,1,15.29,on_time,2026-01-21 02:36:43.559946
2024-05-08,105,1,10.16,on_time,2026-01-21 02:36:43.559946
2024-05-09,105,1,17.25,late,2026-01-21 02:36:43.559946
2024-05-10,105,1,14.72,on_time,2026-01-21 02:36:43.559946
2024-05-11,105,1,23.57,on_time,2026-01-21 02:36:43.559946
2024-05-12,105,1,12.16,on_time,2026-01-21 02:36:43.559946
2024-05-13,105,1,17.69,on_time,2026-01-21 02:36:43.559946
2024-05-14,105,1,15.12,on_time,2026-01-21 02:36:43.559946
2024-05-15,105,1,22.84,on_time,2026-01-21 02:36:43.559946
2024-05-16,105,1,16.21,on_time,2026-01-21 02:36:43.559946
2024-05-17,105,1,24.74,on_time,2026-01-21 02:36:43.559946
2024-05-18,105,1,14.32,on_time,2026-01-21 02:36:43.559946
2024-05-19,105,1,20.56,late,2026-01-21 02:36:43.559946
2024-05-20,105,1,24.34,late,2026-01-21 02:36:43.559946
2024-05-21,105,1,13.74,on_time,2026-01-21 02:36:43.559946
2024-05-22,105,1,27.16,on_time,2026-01-21 02:36:43.559946
2024-05-23,105,1,20.49,on_time,2026-01-21 02:36:43.559946
2024-05-24,105,1,17.05,on_time,2026-01-21 02:36:43.559946
2024-05-25,105,1,17.1,on_time,2026-01-21 02:36:43.559946
2024-05-26,105,1,15.8,on_time,2026-01-21 02:36:43.559946
2024-05-27,105,1,20.06,on_time,2026-01-21 02:36:43.559946
2024-05-28,105,1,17.33,late,2026-01-21 02:36:43.559946
2024-05-29,105,1,23.13,late,2026-01-21 02:36:43.559946
2024-05-30,105,1,16.7,on_time,2026-01-21 02:36:43.559946
2024-05-31,105,1,23.72,on_time,2026-01-21 02:36:43.559946
2024-06-01,105,1,15.47,late,2026-01-21 02:36:43.559946
2024-06-02,105,1,11.55,on_time,2026-01-21 02:36:43.559946
2024-06-03,105,1,10.46,on_time,2026-01-21 02:36:43.559946
2024-06-04,105,1,25.55,on_time,2026-01-21 02:36:43.559946
2024-06-05,105,1,15.33,on_time,2026-01-21 02:36:43.559946
2024-06-06,105,1,14.61,on_time,2026-01-21 02:36:43.559946
2024-06-07,105,1,9.74,late,2026-01-21 02:36:43.559946
2024-06-08,105,1,25.37,late,2026-01-21 02:36:43.559946
2024-06-09,105,1,18.92,on_time,2026-01-21 02:36:43.559946
2024-06-10,105,1,19.21,on_time,2026-01-21 02:36:43.559946
2024-06-11,105,1,25.54,on_time,2026-01-21 02:36:43.559946
2024-06-12,105,2,10.35,on_time,2026-01-21 02:36:43.559946
2024-06-13,105,1,10.61,on_time,2026-01-21 02:36:43.559946
2024-06-14,105,1,10.95,on_time,2026-01-21 02:36:43.559946
2024-06-15,105,1,26.25,on_time,2026-01-21 02:36:43.559946
2024-06-16,105,1,23.82,on_time,2026-01-21 02:36:43.559946
2024-06-17,105,1,23.0,estimated,2026-01-21 02:36:43.559946
2024-06-18,105,2,18.37,on_time,2026-01-21 02:36:43.559946
2024-06-19,105,1,12.26,late,2026-01-21 02:36:43.559946
2024-06-20,105,1,25.67,on_time,2026-01-21 02:36:43.559946
2024-06-21,105,1,16.88,on_time,2026-01-21 02:36:43.559946
2024-06-22,105,1,20.31,on_time,2026-01-21 02:36:43.559946
2024-06-23,105,1,10.19,on_time,2026-01-21 02:36:43.559946
2024-06-24,105,1,25.72,late,2026-01-21 02:36:43.559946
2024-06-25,105,1,21.9,on_time,2026-01-21 02:36:43.559946
2024-06-26,105,1,11.47,on_time,2026-01-21 02:36:43.559946
2024-06-27,105,1,23.45,late,2026-01-21 02:36:43.559946
2024-06-28,105,1,16.99,on_time,2026-01-21 02:36:43.559946
2024-06-29,105,1,20.17,on_time,2026-01-21 02:36:43.559946
2024-06-30,105,1,12.15,on_time,2026-01-21 02:36:43.559946
2024-07-01,105,1,15.75,on_time,2026-01-21 02:36:43.559946
2024-07-02,105,1,11.55,on_time,2026-01-21 02:36:43.559946
2024-07-03,105,1,12.41,on_time,2026-01-21 02:36:43.559946
2024-07-04,105,1,13.37,on_time,2026-01-21 02:36:43.559946
2024-07-05,105,1,14.54,late,2026-01-21 02:36:43.559946
2024-07-06,105,1,20.57,on_time,2026-01-21 02:36:43.559946
2024-07-07,105,1,12.41,on_time,2026-01-21 02:36:43.559946
2024-07-08,105,1,16.61,on_time,2026-01-21 02:36:43.559946
2024-07-09,105,1,11.73,on_time,2026-01-21 02:36:43.559946
2024-07-10,105,1,23.19,on_time,2026-01-21 02:36:43.559946
2024-07-11,105,1,13.4,on_time,2026-01-21 02:36:43.559946
2024-07-12,105,1,23.2,on_time,2026-01-21 02:36:43.559946
2024-07-13,105,1,22.62,late,2026-01-21 02:36:43.559946
2024-07-14,105,1,19.02,on_time,2026-01-21 02:36:43.559946
2024-07-15,105,1,17.92,on_time,2026-01-21 02:36:43.559946
2024-07-16,105,2,25.31,on_time,2026-01-21 02:36:43.559946
2024-07-17,105,1,12.14,on_time,2026-01-21 02:36:43.559946
2024-07-18,105,1,25.04,on_time,2026-01-21 02:36:43.559946
2024-07-19,105,1,16.11,on_time,2026-01-21 02:36:43.559946
2024-07-20,105,1,24.92,late,2026-01-21 02:36:43.559946
2024-07-21,105,1,25.99,on_time,2026-01-21 02:36:43.559946
2024-07-22,105,1,22.84,on_time,2026-01-21 02:36:43.559946
2024-07-23,105,1,15.27,on_time,2026-01-21 02:36:43.559946
2024-07-24,105,1,16.85,on_time,2026-01-21 02:36:43.559946
2024-07-25,105,1,15.28,on_time,2026-01-21 02:36:43.559946
2024-07-26,105,2,18.09,on_time,2026-01-21 02:36:43.559946
2024-07-27,105,1,24.89,on_time,2026-01-21 02:36:43.559946
2024-07-28,105,1,17.17,on_time,2026-01-21 02:36:43.559946
2024-07-29,105,1,14.56,on_time,2026-01-21 02:36:43.559946
2024-07-30,105,1,12.1,on_time,2026-01-21 02:36:43.559946
2024-07-31,105,1,16.07,late,2026-01-21 02:36:43.559946
2024-08-01,105,2,20.99,on_time,2026-01-21 02:36:43.559946
2024-08-02,105,1,15.54,on_time,2026-01-21 02:36:43.559946
2024-08-03,105,1,15.46,on_time,2026-01-21 02:36:43.559946
2024-08-04,105,1,15.51,late,2026-01-21 02:36:43.559946
2024-08-05,105,1,25.99,on_time,2026-01-21 02:36:43.559946
2024-08-06,105,1,26.85,late,2026-01-21 02:36:43.559946
2024-08-07,105,1,15.5,on_time,2026-01-21 02:36:43.559946
2024-08-08,105,1,11.32,on_time,2026-01-21 02:36:43.559946
2024-08-09,105,1,12.07,on_time,2026-01-21 02:36:43.559946
2024-08-10,105,1,23.36,on_time,2026-01-21 02:36:43.560945
2024-08-11,105,1,18.99,on_time,2026-01-21 02:36:43.560945
2024-08-12,105,1,18.2,on_time,2026-01-21 02:36:43.560945
2024-08-13,105,1,23.46,on_time,2026-01-21 02:36:43.560945
2024-08-14,105,1,18.64,on_time,2026-01-21 02:36:43.560945
2024-08-15,105,1,19.65,late,2026-01-21 02:36:43.560945
2024-08-16,105,1,25.92,on_time,2026-01-21 02:36:43.560945
2024-08-17,105,1,17.18,on_time,2026-01-21 02:36:43.560945
2024-08-18,105,1,21.08,on_time,2026-01-21 02:36:43.560945
2024-08-19,105,1,24.44,on_time,2026-01-21 02:36:43.560945
2024-08-20,105,1,19.01,on_time,2026-01-21 02:36:43.560945
2024-08-21,105,1,13.19,on_time,2026-01-21 02:36:43.560945
2024-08-22,105,1,20.12,on_time,2026-01-21 02:36:43.560945
2024-08-23,105,1,16.85,on_time,2026-01-21 02:36:43.560945
2024-08-24,105,1,22.51,on_time,2026-01-21 02:36:43.560945
2024-08-25,105,1,22.83,on_time,2026-01-21 02:36:43.560945
2024-08-26,105,1,23.24,on_time,2026-01-21 02:36:43.560945
2024-08-27,105,1,25.74,on_time,2026-01-21 02:36:43.560945
2024-08-28,105,1,17.1,on_time,2026-01-21 02:36:43.560945
2024-08-29,105,1,18.36,on_time,2026-01-21 02:36:43.560945
2024-08-30,105,1,11.04,late,2026-01-21 02:36:43.560945
2024-08-31,105,1,24.18,on_time,2026-01-21 02:36:43.560945
2024-09-01,105,1,12.82,on_time,2026-01-21 02:36:43.560945
2024-09-02,105,1,15.74,on_time,2026-01-21 02:36:43.560945
2024-09-03,105,1,11.42,on_time,2026-01-21 02:36:43.560945
2024-09-04,105,1,18.58,on_time,2026-01-21 02:36:43.560945
2024-09-05,105,1,11.45,on_time,2026-01-21 02:36:43.560945
2024-09-06,105,1,22.04,on_time,2026-01-21 02:36:43.560945
2024-09-07,105,1,23.75,on_time,2026-01-21 02:36:43.560945
2024-09-08,105,1,20.74,on_time,2026-01-21 02:36:43.560945
2024-09-09,105,1,11.01,on_time,2026-01-21 02:36:43.560945
2024-09-10,105,1,14.92,on_time,2026-01-21 02:36:43.560945
2024-09-11,105,1,18.65,on_time,2026-01-21 02:36:43.561947
2024-09-12,105,1,23.92,on_time,2026-01-21 02:36:43.561947
2024-09-13,105,1,18.25,on_time,2026-01-21 02:36:43.561947
2024-09-14,105,1,17.08,on_time,2026-01-21 02:36:43.561947
2024-09-15,105,1,25.92,on_time,2026-01-21 02:36:43.561947
2024-09-16,105,1,21.19,on_time,2026-01-21 02:36:43.561947
2024-09-17,105,2,17.68,on_time,2026-01-21 02:36:43.561947
2024-09-18,105,1,13.34,on_time,2026-01-21 02:36:43.561947
2024-09-19,105,2,14.89,on_time,2026-01-21 02:36:43.561947
2024-09-20,105,1,24.9,on_time,2026-01-21 02:36:43.561947
2024-09-21,105,1,25.12,on_time,2026-01-21 02:36:43.561947
2024-09-22,105,1,13.03,on_time,2026-01-21 02:36:43.561947
2024-09-23,105,1,19.17,on_time,2026-01-21 02:36:43.561947
2024-09-24,105,1,13.34,on_time,2026-01-21 02:36:43.561947
2024-09-25,105,1,11.38,on_time,2026-01-21 02:36:43.561947
2024-09-26,105,2,21.76,on_time,2026-01-21 02:36:43.561947
2024-09-27,105,1,20.88,on_time,2026-01-21 02:36:43.561947
2024-09-28,105,1,11.8,on_time,2026-01-21 02:36:43.561947
2024-09-29,105,1,22.5,on_time,2026-01-21 02:36:43.561947
2024-09-30,105,1,22.61,on_time,2026-01-21 02:36:43.561947
2024-10-01,105,1,12.3,on_time,2026-01-21 02:36:43.561947
2024-10-02,105,1,22.06,on_time,2026-01-21 02:36:43.561947
2024-10-03,105,1,11.06,late,2026-01-21 02:36:43.561947
2024-10-04,105,1,25.11,on_time,2026-01-21 02:36:43.561947
2024-10-05,105,1,19.62,on_time,2026-01-21 02:36:43.561947
2024-10-06,105,1,11.98,late,2026-01-21 02:36:43.561947
2024-10-07,105,1,16.14,on_time,2026-01-21 02:36:43.561947
2024-10-08,105,1,24.89,on_time,2026-01-21 02:36:43.561947
2024-10-09,105,1,25.85,on_time,2026-01-21 02:36:43.561947
2024-10-10,105,1,22.67,on_time,2026-01-21 02:36:43.561947
2024-10-11,105,1,16.62,on_time,2026-01-21 02:36:43.561947
2024-10-12,105,1,27.63,on_time,2026-01-21 02:36:43.562947
2024-10-13,105,1,9.18,on_time,2026-01-21 02:36:43.562947
2024-10-14,105,1,19.77,on_time,2026-01-21 02:36:43.562947
2024-10-15,105,1,26.71,on_time,2026-01-21 02:36:43.562947
2024-10-16,105,1,10.07,on_time,2026-01-21 02:36:43.562947
2024-10-17,105,1,14.82,on_time,2026-01-21 02:36:43.562947
2024-10-18,105,1,23.01,on_time,2026-01-21 02:36:43.562947
2024-10-19,105,1,10.68,on_time,2026-01-21 02:36:43.562947
2024-10-20,105,1,10.69,on_time,2026-01-21 02:36:43.562947
2024-10-21,105,1,12.27,on_time,2026-01-21 02:36:43.562947
2024-10-22,105,1,21.8,on_time,2026-01-21 02:36:43.562947
2024-10-23,105,1,16.84,on_time,2026-01-21 02:36:43.562947
2024-10-24,105,1,14.56,on_time,2026-01-21 02:36:43.562947
